Chromium project contributions from 01/May/2017 to 31/May/2017

Overall
Contributor,May 2017
chromium.org,7731
google.com,679
intel.com,75
samsung.com,65
opera.com,63
gmail.com,50
mikepennisi.com,38
imgtec.com,27
igalia.com,26
yandex-team.ru,18

Chromium
Contributor,May 2017
chromium.org,6916
google.com,284
intel.com,71
samsung.com,65
opera.com,60
mikepennisi.com,38
gmail.com,29
igalia.com,23
yandex-team.ru,18
navercorp.com,5
inf.u-szeged.hu,4
amazon.com,3
akamai.com,3
zanderz.com,2
martijnc.be,2
imgtec.com,2
ca.ibm.com,2
yoav.ws,1
ngg.hu,1
lge.com,1
cisco.com,1

Skia
Contributor,May 2017
google.com,368
chromium.org,244
skia.org,6
arm.com,2

V8
Contributor,May 2017
chromium.org,532
google.com,27
imgtec.com,25
ca.ibm.com,12
gmail.com,9
arm.com,8
opera.com,3
igalia.com,3
intel.com,2
qiwi.be,1

WebGL
Contributor,May 2017
gmail.com,11
chromium.org,5
intel.com,2
outlook.com,1
nvidia.com,1
greggman.com,1
domenic.me,1
alum.mit.edu,1

WebGPU
Contributor,May 2017
chromium.org,34
gmail.com,1
