Chromium project contributions from 01/April/2016 to 30/April/2016

Overall
Contributor,April 2016
chromium.org,6345
google.com,541
opera.com,202
intel.com,99
samsung.com,62
ca.ibm.com,56
gmail.com,46
nvidia.com,31
us.ibm.com,27
alum.mit.edu,25

Chromium
Contributor,April 2016
chromium.org,5680
opera.com,201
google.com,161
samsung.com,62
intel.com,48
gmail.com,32
yandex-team.ru,22
igalia.com,19
martijnc.be,17
nvidia.com,14
robwu.nl,9
amazon.com,5
imgtec.com,2
yoav.ws,1
ngg.hu,1
mostlystatic.com,1
hp.com,1
hirevue.com,1
codeaurora.org,1
bloomberg.net,1
andyet.net,1

Skia
Contributor,April 2016
google.com,374
chromium.org,72
nvidia.com,15
skia.org,3
mozilla.com,1
gmail.com,1

V8
Contributor,April 2016
chromium.org,553
ca.ibm.com,56
intel.com,31
us.ibm.com,27
imgtec.com,21
arm.com,7
google.com,6
gmail.com,5
mikepennisi.com,4
indutny.com,2
uk.ibm.com,1
strongloop.com,1
opera.com,1

WebGL
Contributor,April 2016
chromium.org,40
alum.mit.edu,25
intel.com,20
gmail.com,8
wallez.net,2
nvidia.com,2
outlook.com,1
mozilla.com,1
css01cmt841sc01.ccr.corp.intel.com,1
Webs-MacBook-Pro.local,1

WebGPU
Contributor,April 2016
,1
