Chromium project contributions from 01/August/2019 to 31/August/2019

Overall
Contributor,August 2019
chromium.org,6299
google.com,1507
igalia.com,335
microsoft.com,195
opera.com,36
gmail.com,36
intel.com,32
samsung.com,19
arm.com,13
ca.ibm.com,11

Chromium
Contributor,August 2019
chromium.org,5890
google.com,1142
igalia.com,330
microsoft.com,178
opera.com,36
intel.com,30
gmail.com,26
samsung.com,18
arm.com,8
yannic-bonenberger.com,7
navercorp.com,7
lge.com,7
yandex-team.ru,4
vewd.com,4
logitech.com,3
fb.com,3
xiaomi.com,2
sogou-inc.com,2
amazon.com,1

Skia
Contributor,August 2019
google.com,338
chromium.org,50
gmail.com,2

V8
Contributor,August 2019
chromium.org,359
google.com,26
microsoft.com,17
ca.ibm.com,11
gmail.com,8
igalia.com,5
arm.com,5
gus.host,3
juliacomputing.com,2
intel.com,2
samsung.com,1
fb.com,1
bloomberg.net,1

WebGL
Contributor,August 2019
outlook.com,1
mozilla.com,1
google.com,1
alum.mit.edu,1
