ChromeOS project contributions from 01/January/2017 to 31/December/2017

Overall
Contributor,December 2017
intel.com,98648
gmail.com,91079
redhat.com,45556
amd.com,42884
google.com,37198
chromium.org,28452
kernel.org,24194
linux-foundation.org,22003
linaro.org,21091
ibm.com,19236

Project: chromite
Contributor,December 2017
chromium.org,1039
google.com,504
arm.com,2
x.team,1

Project: chromite/third_party/pyelftools
Contributor,December 2017
google.com,1

Project: chromite/third_party/swarming.client
Contributor,December 2017
chromium.org,117
google.com,23

Project: docs
Contributor,December 2017
chromium.org,44
google.com,10

Project: infra/ci_results_archiver
Contributor,December 2017
chromium.org,30

Project: infra/dummies/general-sandbox
Contributor,December 2017
google.com,2
chromium.org,1

Project: infra/dummies/merge-sandbox
Contributor,December 2017
chromium.org,25

Project: infra/lucifer
Contributor,December 2017
google.com,16
chromium.org,4

Project: infra/suite_scheduler
Contributor,December 2017
chromium.org,62
google.com,4

Project: infra_virtualenv
Contributor,December 2017
google.com,50
chromium.org,12

Project: manifest
Contributor,December 2017
chromium.org,69
google.com,23

Project: src/aosp/external/bsdiff
Contributor,December 2017
google.com,205

Project: src/aosp/external/libchrome
Contributor,December 2017
chromium.org,4
google.com,1

Project: src/aosp/external/minijail
Contributor,December 2017
google.com,425
chromium.org,35
lhchavez.com,20
tesla.com,5
gmail.com,5

Project: src/aosp/external/puffin
Contributor,December 2017
google.com,26
chromium.org,1

Project: src/aosp/frameworks/ml
Contributor,December 2017
google.com,960

Project: src/aosp/frameworks/native
Contributor,December 2017
google.com,6115
android.com,174
xiaomi.com,20
codeaurora.org,18
mstarsemi.com,17
gmail.com,17
nvidia.com,12
imgtec.com,11
sony.com,6
htc.com,5
dolby.com,5
bartec-pixavi.com,5
linaro.org,4
intel.com,4
system.gserviceaccount.com,3
lge.com,2
broadcom.com,2
sonymobile.com,1
samsung.com,1
mediatek.com,1

Project: src/aosp/system/core/base
Contributor,December 2017
google.com,61
android.com,3
gmx.de,1
gmail.com,1

Project: src/aosp/system/core/libbacktrace
Contributor,December 2017
google.com,54

Project: src/aosp/system/core/libcutils
Contributor,December 2017
google.com,102
android.com,5
linux.com,1
gmx.de,1
gmail.com,1

Project: src/aosp/system/core/liblog
Contributor,December 2017
google.com,85
amazon.com,1

Project: src/aosp/system/core/libutils
Contributor,December 2017
google.com,50
android.com,5
gmx.de,1
gmail.com,1
arm.com,1

Project: src/aosp/system/keymaster
Contributor,December 2017
google.com,262
lge.com,4
gmail.com,4

Project: src/aosp/system/libfmq
Contributor,December 2017
google.com,296
gmx.de,5

Project: src/aosp/system/libhidl
Contributor,December 2017
google.com,1593
codeaurora.org,7
gmx.de,6

Project: src/aosp/system/libsync
Contributor,December 2017
collabora.com,7
google.com,6
quicinc.com,1
imgtec.com,1
gmx.de,1
gmail.com,1

Project: src/aosp/system/update_engine
Contributor,December 2017
google.com,771
chromium.org,59
gmx.de,6
android.com,4

Project: src/aosp/toolchain/binutils
Contributor,December 2017
google.com,139
gmail.com,6
arm.com,5
jrtc27.com,4
tresorit.com,1
redhat.com,1
imgtec.com,1
chromium.org,1

Project: src/aosp/toolchain/gcc
Contributor,December 2017
google.com,7

Project: src/chromium/depot_tools
Contributor,December 2017
chromium.org,911
google.com,108
gmail.com,8
intel.com,5
yandex-team.ru,2
outlook.com,1
ibm.com,1
addaleax.net,1

Project: src/chromium/src/buildtools/clang_format/script
Contributor,December 2017
ericwf,4
phst,3
morehouse,3
krasimir,3
nico,2
george.karpenkov,2
sylvestre,1
smeenai,1
rafael,1
mprobst,1
ioeric,1
djasper,1
dim,1
chapuni,1
amaiorano,1

Project: src/chromium/src/tools/md_browser
Contributor,December 2017
chromium.org,17

Project: src/overlays
Contributor,December 2017
chromium.org,412
google.com,354
intel.com,81
quantatw.com,9
samsung.com,8
amd.com,5
asus.com,4
rock-chips.com,2
intel.corp-partner.google.com,2
bitland.com.cn,2
weidahitech.com,1
arm.com,1
ami.corp-partner.google.com,1

Project: src/platform/assets
Contributor,December 2017
chromium.org,36
google.com,7

Project: src/platform/audiotest
Contributor,December 2017
google.com,7
chromium.org,1

Project: src/platform/bisect-kit
Contributor,December 2017
chromium.org,11
google.com,1

Project: src/platform/bmpblk
Contributor,December 2017
chromium.org,16
google.com,4
intel.com,1
ami.corp-partner.google.com,1

Project: src/platform/btsocket
Contributor,December 2017
chromium.org,1

Project: src/platform/cbor
Contributor,December 2017
chromium.org,1

Project: src/platform/cfm-device-monitor
Contributor,December 2017
google.com,4
chromium.org,1

Project: src/platform/chameleon
Contributor,December 2017
google.com,24
chromium.org,16
intel.com,6

Project: src/platform/chromiumos-assets
Contributor,December 2017
google.com,3
chromium.org,1

Project: src/platform/cr50
Contributor,December 2017
chromium.org,825
google.com,633
intel.com,87
nuvoton.com,48
quantatw.com,41
ite.com.tw,39
samsung.com,16
microchip.corp-partner.google.com,11
mediatek.com,10
rock-chips.com,9
quanta.corp-partner.google.com,7
compal.com,6
gmail.com,4
ettus.com,3
asus.com,2
amd.com,2
wistron.corp-partner.google.com,1
st.com,1
paulk.fr,1
emc.com.tw,1
bitland.com.cn,1
ami.corp-partner.google.com,1

Project: src/platform/crostestutils
Contributor,December 2017
google.com,23
chromium.org,16

Project: src/platform/crosvm
Contributor,December 2017
chromium.org,78
google.com,64

Project: src/platform/depthcharge
Contributor,December 2017
chromium.org,103
google.com,53
rock-chips.com,14
intel.com,12
scarletltd.com,7
codeaurora.org,7
quantatw.com,3
paulk.fr,3
gmail.com,2
mediatek.com,1
intel.corp-partner.google.com,1
asus.com,1
ami.corp-partner.google.com,1

Project: src/platform/dev
Contributor,December 2017
chromium.org,52
google.com,13

Project: src/platform/drm-tests
Contributor,December 2017
chromium.org,41
google.com,17
intel.com,12
amd.com,6
intel.corp-partner.google.com,1
imgtec.com,1

Project: src/platform/ec
Contributor,December 2017
chromium.org,825
google.com,633
intel.com,87
nuvoton.com,48
quantatw.com,41
ite.com.tw,39
samsung.com,16
microchip.corp-partner.google.com,11
mediatek.com,10
rock-chips.com,9
quanta.corp-partner.google.com,7
compal.com,6
gmail.com,4
ettus.com,3
asus.com,2
amd.com,2
wistron.corp-partner.google.com,1
st.com,1
paulk.fr,1
emc.com.tw,1
bitland.com.cn,1
ami.corp-partner.google.com,1

Project: src/platform/factory
Contributor,December 2017
chromium.org,1223
google.com,518
quantatw.com,6
intel.corp-partner.google.com,2
weidahitech.com,1
rock-chips.com,1
intel.com,1
asus.com,1

Project: src/platform/factory_installer
Contributor,December 2017
chromium.org,25
google.com,4
quantatw.com,1

Project: src/platform/firmware
Contributor,December 2017
chromium.org,193
google.com,3

Project: src/platform/frecon
Contributor,December 2017
chromium.org,14
google.com,2

Project: src/platform/gestures
Contributor,December 2017
google.com,16
chromium.org,3

Project: src/platform/go-seccomp
Contributor,December 2017
chromium.org,3

Project: src/platform/graphyte
Contributor,December 2017
google.com,31

Project: src/platform/initramfs
Contributor,December 2017
chromium.org,33
google.com,2

Project: src/platform/jabra_vold
Contributor,December 2017
chromium.org,2

Project: src/platform/microbenchmarks
Contributor,December 2017
google.com,2

Project: src/platform/minigbm
Contributor,December 2017
chromium.org,103
google.com,16
amd.com,8
intel.com,5
rock-chips.com,1
jns.io,1
flintos.io,1

Project: src/platform/moblab
Contributor,December 2017
chromium.org,4

Project: src/platform/mosys
Contributor,December 2017
chromium.org,101
google.com,16
intel.com,3
users.sourceforge.net,2
rock-chips.com,2
mediatek.com,2
asus.com,2
wistron.com,1
suse.de,1
suse.cz,1
quantatw.com,1
quanta.corp-partner.google.com,1
podlesie.net,1
pobox.com,1
gmail.com,1
gentoo.org,1
free.fr,1
bitland.com.cn,1
amd.com,1

Project: src/platform/mttools
Contributor,December 2017
google.com,5
chromium.org,1

Project: src/platform/newblue
Contributor,December 2017
google.com,10
chromium.org,6

Project: src/platform/release-firmware/fpmcu-bloonchipper
Contributor,December 2017
chromium.org,825
google.com,633
intel.com,87
nuvoton.com,48
quantatw.com,41
ite.com.tw,39
samsung.com,16
