Chromium project contributions from 01/January/2015 to 31/December/2015

Overall
Contributor,January 2015
chromium.org,70483
google.com,5481
opera.com,2108
samsung.com,1306
intel.com,1277
gmail.com,797
alum.mit.edu,346
imgtec.com,320
nvidia.com,307
us.ibm.com,286

Chromium
Contributor,January 2015
chromium.org,62862
google.com,2735
opera.com,2100
samsung.com,1304
intel.com,779
gmail.com,484
yandex-team.ru,135
igalia.com,115
yoav.ws,102
amazon.com,76
robwu.nl,43
nvidia.com,42
mithis.com,35
sonymobile.com,30
imgtec.com,23
cisco.com,22
navercorp.com,12
partner.samsung.com,10
googlemail.com,8
webrtc.org,6
hp.com,6
martijnc.be,5
lge.com,4
joachim-bauch.de,4
microsoft.com,3
arm.com,1

Skia
Contributor,January 2015
google.com,2660
chromium.org,1582
nvidia.com,159
gmail.com,65
intel.com,24
skia.org,19
arm.com,5
sonymobile.com,3

V8
Contributor,January 2015
chromium.org,5732
intel.com,346
imgtec.com,297
us.ibm.com,286
gmail.com,127
google.com,85
igalia.com,62
ca.ibm.com,57
arm.com,56
skomski.com,17
indutny.com,15
strongloop.com,14
opera.com,6
mikepennisi.com,5
joyent.com,5

WebGL
Contributor,January 2015
alum.mit.edu,346
chromium.org,307
intel.com,128
gmail.com,121
nvidia.com,105
mobica.com,31
mozilla.com,20
users.noreply.github.com,6
outlook.com,4
grorg.org,3
g-truc.net,3
apple.com,3

WebGPU
Contributor,January 2015
,1
