Chromium project contributions from 01/September/2019 to 30/September/2019

Overall
Contributor,September 2019
chromium.org,5890
google.com,1244
igalia.com,466
microsoft.com,199
opera.com,68
gmail.com,54
intel.com,32
tambre.ee,21
yannic-bonenberger.com,16
ca.ibm.com,15

Chromium
Contributor,September 2019
chromium.org,5434
google.com,951
igalia.com,465
microsoft.com,181
opera.com,68
gmail.com,33
intel.com,30
tambre.ee,21
yannic-bonenberger.com,16
samsung.com,11
lge.com,5
xiaomi.com,3
vewd.com,3
navercorp.com,2
mwiacek.com,2
yandex-team.ru,1
vivo.com,1
qt.io,1
fb.com,1
ca.ibm.com,1
brave.com,1
arm.com,1
amazon.com,1

Skia
Contributor,September 2019
google.com,271
chromium.org,25
gmail.com,2
bitworking.org,1

V8
Contributor,September 2019
chromium.org,430
google.com,22
microsoft.com,18
gmail.com,18
ca.ibm.com,14
arm.com,8
intel.com,2
netflix.com,1
lge.com,1
igalia.com,1
ibm.com,1
gus.host,1

WebGL
Contributor,September 2019
mozilla.com,4
gmail.com,2
h-lab.eu,1
google.com,1
chromium.org,1
alum.mit.edu,1

WebGPU
Contributor,September 2019
chromium.org,40
intel.com,15
microsoft.com,6
google.com,6
gmail.com,4
