Chromium project contributions from 01/March/2018 to 31/March/2018

Overall
Contributor,March 2018
chromium.org,6316
google.com,1062
samsung.com,92
intel.com,70
opera.com,68
skia.org,40
gmail.com,35
mips.com,31
yandex-team.ru,28
igalia.com,25

Chromium
Contributor,March 2018
chromium.org,5678
google.com,655
samsung.com,92
opera.com,68
intel.com,60
yandex-team.ru,28
lge.com,24
gmail.com,20
igalia.com,19
vewd.com,10
amazon.com,6
vivaldi.com,5
mips.com,3
robwu.nl,2
googlemail.com,2
yoav.ws,1
sogou-inc.com,1
privat.broulik.de,1
opticaltone.com,1
mwiacek.com,1
huawei.com,1
foutrelis.com,1
collabora.com,1
arm.com,1

Skia
Contributor,March 2018
google.com,397
skia.org,40
chromium.org,40
bitworking.org,4
gmail.com,3
amazon.com,2

V8
Contributor,March 2018
chromium.org,580
mips.com,28
ca.ibm.com,16
intel.com,9
google.com,8
arm.com,7
igalia.com,6
vewd.com,3
gmail.com,3
ibm.com,2
b6n.ch,2
bnoordhuis.nl,1

WebGL
Contributor,March 2018
chromium.org,11
gmail.com,9
microsoft.com,3
users.noreply.github.com,2
google.com,2
intel.com,1
alum.mit.edu,1

WebGPU
Contributor,March 2018
chromium.org,7
