Chromium project contributions from 01/April/2015 to 30/April/2015

Overall
Contributor,April 2015
chromium.org,6062
google.com,360
samsung.com,231
opera.com,158
intel.com,103
gmail.com,86
alum.mit.edu,40
imgtec.com,32
nvidia.com,27
igalia.com,20

Chromium
Contributor,April 2015
chromium.org,5391
samsung.com,231
google.com,166
opera.com,158
intel.com,64
gmail.com,60
amazon.com,18
yoav.ws,10
mithis.com,9
yandex-team.ru,8
imgtec.com,6
igalia.com,6
robwu.nl,2
nvidia.com,2
lge.com,2
electroly.com,2
microsoft.com,1
cisco.com,1

Skia
Contributor,April 2015
google.com,190
chromium.org,168
nvidia.com,9
gmail.com,4
intel.com,3
sonymobile.com,2
skia.org,1
gmai.com,1

V8
Contributor,April 2015
chromium.org,492
imgtec.com,26
intel.com,23
ca.ibm.com,15
igalia.com,14
gmail.com,12
us.ibm.com,10
mikepennisi.com,4
google.com,4
arm.com,2
strongloop.com,1
indutny.com,1

WebGL
Contributor,April 2015
alum.mit.edu,40
nvidia.com,16
intel.com,13
chromium.org,11
gmail.com,10
mobica.com,2
erewhon0.net,1

WebGPU
Contributor,April 2015
,1
