Chromium project contributions from 01/July/2015 to 31/July/2015

Overall
Contributor,July 2015
chromium.org,5901
google.com,479
opera.com,120
intel.com,94
samsung.com,71
gmail.com,47
us.ibm.com,40
imgtec.com,24
alum.mit.edu,20
nvidia.com,14

Chromium
Contributor,July 2015
chromium.org,5273
google.com,265
opera.com,119
samsung.com,71
intel.com,58
gmail.com,22
yoav.ws,12
yandex-team.ru,9
sonymobile.com,6
amazon.com,6
mithis.com,5
igalia.com,5
nvidia.com,4
navercorp.com,3
webrtc.org,2
lge.com,2
imgtec.com,2
cisco.com,2
ymail.com,1
robwu.nl,1
mips.com,1
mediatek.com,1
macadamian.com,1

Skia
Contributor,July 2015
google.com,212
chromium.org,162
nvidia.com,4
gmail.com,3
linaro.org,2
intel.com,1
arm.com,1

V8
Contributor,July 2015
chromium.org,428
us.ibm.com,40
intel.com,30
imgtec.com,22
gmail.com,8
arm.com,5
google.com,2
opera.com,1
indutny.com,1
igalia.com,1
ca.ibm.com,1

WebGL
Contributor,July 2015
chromium.org,38
alum.mit.edu,20
gmail.com,14
nvidia.com,6
intel.com,5
mozilla.com,2
mobica.com,2
khronos.org,1

WebGPU
Contributor,July 2015
,1
