Chromium project contributions from 1/January/2020 to 30/June/2020

Overall
Contributor,Year_2020
chromium.org,38622
google.com,9949
igalia.com,1215
microsoft.com,1091
intel.com,349
gmail.com,182
opera.com,174
ca.ibm.com,156
samsung.com,99
arm.com,67

Chromium
Contributor,Year_2020
chromium.org,35675
google.com,7285
igalia.com,1202
microsoft.com,982
opera.com,174
intel.com,165
gmail.com,124
samsung.com,98
googlemail.com,61
tambre.ee,50
vewd.com,44
arm.com,32
navercorp.com,29
yandex-team.ru,28
lge.com,25
fb.com,16
pybricks.com,11
huawei.com,11
dell.corp-partner.google.com,6
brave.com,6
mobica.com,5
inf.u-szeged.hu,5
pm.me,4
nvidia.com,4
xiaomi.com,3
vivaldi.com,3
cloudmosa.com,3
amazon.com,3
qianxin.com,2
mforney.org,2
flygoat.com,2
davidmanouchehri.com,2
corp.mail.ru,2
canonical.com,2
apap04.com,2
synaptics.com,1
soundtrap.com,1
sony.com,1
sogou-inc.com,1
slack-corp.com,1
privat.broulik.de,1
luliang14.huawei.com,1
cynthia.re,1
.chromium.org,1
ca.ibm.com,1
alibaba-inc.com,1

Skia
Contributor,Year_2020
google.com,2606
chromium.org,189
amazon.com,10
gmail.com,6
microsoft.com,3
mainframe.co.uk,3
intel.com,3
samsung.com,1

V8
Contributor,Year_2020
chromium.org,2423
ca.ibm.com,155
microsoft.com,76
loongson.cn,66
intel.com,46
google.com,42
arm.com,35
gmail.com,29
mozilla.com,16
igalia.com,13
gus.host,10
inf.u-szeged.hu,4
addaleax.net,4
fb.com,3
netflix.com,2
libstarrify.so,2
hamidy.net,2
bnoordhuis.nl,2
vewd.com,1
tnie.de,1
scu.edu,1
mwiacek.com,1
flygoat.com,1
essensium.com,1
davidmanouchehri.com,1

WebGL
Contributor,Year_2020
gmail.com,18
mozilla.com,17
alum.mit.edu,16
google.com,10
users.noreply.github.com,5
intel.com,5
microsoft.com,1
grorg.org,1
greggman.com,1
domenic.me,1
chromium.org,1

WebGPU
Contributor,Year_2020
chromium.org,334
intel.com,130
microsoft.com,29
google.com,6
gmail.com,5
laposte.net,1
