Chromium project contributions from 01/Mars/2019 to 31/Mars/2019

Overall
Contributor,Mars 2019
chromium.org,5857
google.com,1388
igalia.com,249
microsoft.com,157
intel.com,58
gmail.com,33
opera.com,23
lge.com,22
ca.ibm.com,12
arm.com,10

Chromium
Contributor,Mars 2019
chromium.org,5427
google.com,898
igalia.com,245
microsoft.com,117
intel.com,44
gmail.com,24
opera.com,21
lge.com,21
vewd.com,9
samsung.com,6
fb.com,5
arm.com,5
yannic-bonenberger.com,4
yandex-team.ru,3
xiaomi.com,3
navercorp.com,3
inf.u-szeged.hu,2
oliverdunk.com,1
mwiacek.com,1
googlemail.com,1
ca.ibm.com,1

Skia
Contributor,Mars 2019
google.com,434
chromium.org,34
gmail.com,1

V8
Contributor,Mars 2019
chromium.org,361
google.com,48
microsoft.com,35
ca.ibm.com,11
gmail.com,8
arm.com,5
igalia.com,4
opera.com,2
intel.com,2
samsung.com,1
oliverdunk.com,1
lge.com,1
in.ibm.com,1

WebGL
Contributor,Mars 2019
google.com,3
chromium.org,1
alum.mit.edu,1

WebGPU
Contributor,Mars 2019
chromium.org,34
intel.com,12
microsoft.com,5
google.com,5
