ChromeOS project contributions from 01/June/2019 to 30/June/2019

Overall

Project: src/platform/verity
Contributor,June 2019
chromium.org,1

Project: src/platform/vpd
Contributor,June 2019
chromium.org,4
google.com,1

Project: src/platform/xorg-conf
Contributor,June 2019
google.com,2
chromium.org,2

Project: src/platform2
Contributor,June 2019
chromium.org,294
google.com,154
dell.corp-partner.google.com,2

Project: src/repohooks
Contributor,June 2019
chromium.org,4

Project: src/scripts
Contributor,June 2019
chromium.org,9
google.com,4

Project: src/third_party/adhd
Contributor,June 2019
chromium.org,46
google.com,18

Project: src/third_party/arm-trusted-firmware
Contributor,June 2019
gmail.com,76
arm.com,47
st.com,12
intel.com,4
ti.com,3
suse.de,2
sholland.org,2
mediatek.com,2
socionext.com,1

Project: src/third_party/atheros
Contributor,June 2019
chromium.org,1

Project: src/third_party/atrusctl
Contributor,June 2019
chromium.org,1

Project: src/third_party/autotest/files
Contributor,June 2019
chromium.org,168
google.com,84
intel.com,3

Project: src/third_party/bluez
Contributor,June 2019
codecoup.pl,17
intel.com,9
holtmann.org,3
chromium.org,3
collabora.com,2

Project: src/third_party/bootstub
Contributor,June 2019
chromium.org,1

Project: src/third_party/breakpad
Contributor,June 2019
google.com,13
chromium.org,6

Project: src/third_party/broadcom
Contributor,June 2019
chromium.org,1

Project: src/third_party/chromiumos-overlay
Contributor,June 2019
chromium.org,140
google.com,64
intel.com,4
huddly.com,2
quanta.corp-partner.google.com,1
gmail.com,1
bitland.corp-partner.google.com,1

Project: src/third_party/coreboot
Contributor,June 2019
noos.fr,59
aheymans.xyz,56
gmail.com,55
google.com,38
chromium.org,37
intel.com,36
9elements.com,29
ualberta.ca,22
gmx.de,18
eltan.com,16
felixheld.de,14
mediatek.com,10
codeaurora.org,10
compal.corp-partner.google.com,7
secunet.com,4
126.com,4
siemens.com,3
quanta.corp-partner.google.com,3
ch1p.com,3
3mdeb.com,3
wistron.corp-partner.google.com,2
das-labor.org,2
zamaudio.com,1
tdiedrich.de,1
startmail.com,1
quantatw.com,1
puri.sm,1
molgen.mpg.de,1
juliacomputing.com,1
img.ly,1
hygon.cn,1
essensium.com,1
dell.com,1

Project: src/third_party/coreboot/3rdparty/blobs
Contributor,June 2019
chromium.org,1

Project: src/third_party/cryptoc
Contributor,June 2019
chromium.org,1

Project: src/third_party/eclass-overlay
Contributor,June 2019
chromium.org,3
google.com,2

Project: src/third_party/edk2
Contributor,June 2019
chromium.org,1

Project: src/third_party/fastrpc
Contributor,June 2019
codeaurora.org,2

Project: src/third_party/flashrom
Contributor,June 2019
chromium.org,41
google.com,3
secunet.com,2

Project: src/third_party/fsp/cml/edk2/branch1
Contributor,June 2019
chromium.org,1

Project: src/third_party/fsp/cnl/edk2
Contributor,June 2019
chromium.org,1

Project: src/third_party/fsp/glk/edk2
Contributor,June 2019
chromium.org,1

Project: src/third_party/fsp/icl/edk2
Contributor,June 2019
chromium.org,1

Project: src/third_party/fwupd
Contributor,June 2019
chromium.org,1

Project: src/third_party/hdctools
Contributor,June 2019
chromium.org,15
google.com,4

Project: src/third_party/huddly-updater
Contributor,June 2019
huddly.com,4
google.com,3

Project: src/third_party/kernel/v3.10
Contributor,June 2019
google.com,3
suse.de,1
chromium.org,1

Project: src/third_party/kernel/v3.14
Contributor,June 2019
intel.com,7
chromium.org,6
google.com,3
tycho.nsa.gov,2
suse.de,1

Project: src/third_party/kernel/v3.18
Contributor,June 2019
intel.com,11
google.com,7
chromium.org,7
redhat.com,3
toke.dk,2
tycho.nsa.gov,1
suse.de,1
rowland.harvard.edu,1
nuvoton.com,1
huawei.com,1
gmail.com,1

Project: src/third_party/kernel/v3.8
Contributor,June 2019
intel.com,6
suse.de,1
google.com,1

Project: src/third_party/kernel/v4.14
Contributor,June 2019
amd.com,447
intel.com,301
chromium.org,129
gmail.com,59
redhat.com,36
google.com,35
ffwll.ch,31
intel.corp-partner.google.com,25
huawei.com,23
suse.de,19
linuxfoundation.org,15
oracle.com,14
tronnes.org,12
bootlin.com,11
arm.com,11
renesas.com,10
suse.com,7
mellanox.com,7
linux.ibm.com,7
linaro.org,7
chris-wilson.co.uk,7
umn.edu,6
kernel.org,6
canonical.com,6
wacom.com,5
ti.com,5
nxp.com,5
mentor.com,5
infradead.org,5
tzimmermann.org,4
realtek.com,4
mediatek.com,4
codeaurora.org,4
yulong.com,3
vmware.com,3
synopsys.com,3
suse.cz,3
st.com,3
rowland.harvard.edu,3
opensource.cirrus.com,3
nexedi.com,3
lwn.net,3
linux.vnet.ibm.com,3
hohndel.org,3
atomide.com,3
arndb.de,3
armlinux.org.uk,3
wdc.com,2
tuxdriver.com,2
synaptics.com,2
sedsystems.ca,2
sakamocchi.jp,2
ozlabs.org,2
nvidia.com,2
mips.com,2
linux-foundation.org,2
lca.pw,2
holtmann.org,2
