Chromium project contributions from 01/March/2020 to 31/March/2020

Overall
Contributor,March 2020
chromium.org,6074
google.com,1637
microsoft.com,173
igalia.com,162
intel.com,45
opera.com,42
tambre.ee,31
ca.ibm.com,28
samsung.com,22
gmail.com,21

Chromium
Contributor,March 2020
chromium.org,5714
google.com,1239
igalia.com,157
microsoft.com,154
opera.com,42
tambre.ee,31
samsung.com,22
intel.com,16
gmail.com,15
googlemail.com,7
dell.corp-partner.google.com,6
huawei.com,4
fb.com,4
lge.com,3
inf.u-szeged.hu,3
arm.com,3
yandex-team.ru,2
xiaomi.com,2
vewd.com,2
synaptics.com,1
sogou-inc.com,1
apap04.com,1

Skia
Contributor,March 2020
google.com,396
chromium.org,29
mainframe.co.uk,3
microsoft.com,1
amazon.com,1

V8
Contributor,March 2020
chromium.org,287
ca.ibm.com,28
loongson.cn,16
microsoft.com,12
mozilla.com,9
intel.com,9
arm.com,6
igalia.com,5
gmail.com,4
netflix.com,2
google.com,2
fb.com,2
davidmanouchehri.com,1

WebGL
Contributor,March 2020
,1

WebGPU
Contributor,March 2020
chromium.org,44
intel.com,20
microsoft.com,6
gmail.com,2
