Chromium project contributions from 01/February/2019 to 28/February/2019

Overall
Contributor,February 2019
chromium.org,6133
google.com,1018
igalia.com,326
opera.com,76
microsoft.com,76
intel.com,59
gmail.com,57
tambre.ee,46
mwiacek.com,26
samsung.com,25

Chromium
Contributor,February 2019
chromium.org,5452
google.com,640
igalia.com,321
opera.com,75
microsoft.com,53
tambre.ee,44
intel.com,36
mwiacek.com,26
samsung.com,25
gmail.com,22
yandex-team.ru,10
fb.com,4
sogou-inc.com,3
qt.io,3
arm.com,3
vewd.com,2
navercorp.com,2
amd.com,2
amazon.com,2
slack-corp.com,1
mozilla.com,1
mips.com,1
collabora.com,1

Skia
Contributor,February 2019
google.com,366
chromium.org,87
hexoasis.com,2
navercorp.com,1

V8
Contributor,February 2019
chromium.org,558
microsoft.com,23
ca.ibm.com,22
gmail.com,17
google.com,10
igalia.com,5
fb.com,3
addaleax.net,3
gus.host,2
arm.com,2
yandex-team.ru,1
qt.io,1
opera.com,1
mmarchini.me,1
intel.com,1
bridgewater.de,1

WebGL
Contributor,February 2019
gmail.com,18
users.noreply.github.com,1

WebGPU
Contributor,February 2019
chromium.org,36
intel.com,22
tambre.ee,2
google.com,2
