Chromium project contributions from 01/January/2018 to 31/January/2018

Overall
Contributor,January 2018
chromium.org,6368
google.com,901
samsung.com,179
opera.com,83
intel.com,79
gmail.com,46
igalia.com,38
vewd.com,36
skia.org,25
mips.com,18

Chromium
Contributor,January 2018
chromium.org,5700
google.com,495
samsung.com,179
opera.com,83
intel.com,72
igalia.com,34
vewd.com,33
gmail.com,26
lge.com,12
loongson.cn,11
yandex-team.ru,9
mips.com,6
mwiacek.com,5
yoav.ws,4
robwu.nl,4
akamai.com,4
yannic-bonenberger.com,3
huawei.com,3
eyeo.com,3
collabora.com,3
sogou-inc.com,2
googlemail.com,2
amazon.com,2
tencent.com,1
rock-chips.com,1
arm.com,1
amd.com,1

Skia
Contributor,January 2018
google.com,344
chromium.org,102
skia.org,25
fb.com,1

V8
Contributor,January 2018
chromium.org,527
google.com,62
arm.com,17
gmail.com,15
mips.com,12
ca.ibm.com,11
intel.com,6
igalia.com,4
vewd.com,3
alibaba-inc.com,3
b6n.ch,2
tencent.com,1
addaleax.net,1

WebGL
Contributor,January 2018
gmail.com,5
chromium.org,4
alum.mit.edu,3
outofcontrol.ca,1
intel.com,1
greggman.com,1

WebGPU
Contributor,January 2018
chromium.org,35
