Chromium project contributions from 01/June/2018 to 30/June/2018

Overall
Contributor,June 2018
chromium.org,6949
google.com,1229
opera.com,65
intel.com,62
gmail.com,61
igalia.com,49
skia.org,29
samsung.com,28
yandex-team.ru,23
ca.ibm.com,18

Chromium
Contributor,June 2018
chromium.org,6316
google.com,800
opera.com,65
intel.com,54
gmail.com,53
igalia.com,41
samsung.com,27
yandex-team.ru,23
lge.com,13
mwiacek.com,11
vewd.com,8
tencent.com,7
googlemail.com,5
collabora.com,2
cloudflare.com,2
xiaomi.com,1
sogou-inc.com,1
nh2.me,1
navercorp.com,1
justinribeiro.com,1
endlessm.com,1
amazon.com,1
addaleax.net,1

Skia
Contributor,June 2018
google.com,337
chromium.org,135
skia.org,29

V8
Contributor,June 2018
chromium.org,481
google.com,92
ca.ibm.com,18
mips.com,10
intel.com,8
igalia.com,8
arm.com,5
addaleax.net,4
sthima.com.br,3
ibm.com,3
gmail.com,2
vewd.com,1
samsung.com,1

WebGL
Contributor,June 2018
gmail.com,5
chromium.org,3
grorg.org,1
apple.com,1
alum.mit.edu,1

WebGPU
Contributor,June 2018
chromium.org,14
gmail.com,1
