ChromeOS project contributions from 01/January/2016 to 31/December/2016

Overall
Contributor,December 2016
intel.com,132560
gmail.com,82184
redhat.com,50382
linaro.org,31966
amd.com,26230
google.com,25045
linux-foundation.org,23034
kernel.org,21925
chromium.org,21593
ibm.com,16625

Project: chromite
Contributor,December 2016
chromium.org,578
google.com,372
displaylink.com,1

Project: chromite/third_party/swarming.client
Contributor,December 2016
chromium.org,110
google.com,20

Project: infra_virtualenv
Contributor,December 2016
google.com,10

Project: manifest
Contributor,December 2016
chromium.org,53
google.com,17

Project: src/aosp/external/bsdiff
Contributor,December 2016
google.com,61

Project: src/aosp/external/libchrome
Contributor,December 2016
google.com,38
chromium.org,3

Project: src/aosp/external/minijail
Contributor,December 2016
google.com,347
chromium.org,26
android.com,6
gmail.com,5

Project: src/aosp/frameworks/ml
Contributor,December 2016
google.com,22

Project: src/aosp/frameworks/native
Contributor,December 2016
google.com,4415
android.com,383
nvidia.com,18
intel.com,13
imgtec.com,10
huawei.com,10
qti.qualcomm.com,8
gmail.com,8
xiaomi.com,6
sonymobile.com,5
samsung.com,5
codeaurora.org,4
motorola.com,2
linaro.org,1
jp.sony.com,1

Project: src/aosp/system/core/base
Contributor,December 2016
google.com,56
android.com,1

Project: src/aosp/system/core/libbacktrace
Contributor,December 2016
google.com,29
android.com,8

Project: src/aosp/system/core/libcutils
Contributor,December 2016
google.com,89
android.com,4
linaro.org,1

Project: src/aosp/system/core/liblog
Contributor,December 2016
google.com,85
android.com,4
intel.com,1

Project: src/aosp/system/core/libutils
Contributor,December 2016
google.com,37
android.com,3

Project: src/aosp/system/keymaster
Contributor,December 2016
google.com,223
mediatek.com,5
chromium.org,3
lge.com,1

Project: src/aosp/system/libfmq
Contributor,December 2016
google.com,33

Project: src/aosp/system/libhidl
Contributor,December 2016
google.com,501
android.com,6

Project: src/aosp/system/libsync
Contributor,December 2016
google.com,12

Project: src/aosp/system/update_engine
Contributor,December 2016
google.com,868
android.com,6
chromium.org,3

Project: src/aosp/toolchain/binutils
Contributor,December 2016
google.com,35
imgtec.com,15
codesourcery.com,5

Project: src/aosp/toolchain/gcc
Contributor,December 2016
google.com,29

Project: src/chromium/depot_tools
Contributor,December 2016
chromium.org,848
google.com,45
gmail.com,8
robwu.nl,1
intel.com,1
codeaurora.org,1

Project: src/chromium/src/buildtools/clang_format/script
Contributor,December 2016
srhines,3
ioeric,3
djasper,3
alexfh,3
cbieneman,2
vedantk,1
sylvestre,1
rsmith,1
mehdi_amini,1
ldrumm,1
klimek,1

Project: src/chromium/src/tools/md_browser
Contributor,December 2016
chromium.org,7
google.com,1

Project: src/overlays
Contributor,December 2016
chromium.org,242
google.com,137
intel.com,65
quantatw.com,40
mediatek.com,21
asus.com,18
samsung.com,13
nvidia.com,12
compal.com,8
wistron.com,6
rock-chips.com,6
yifangdigital.com,3
ithaier.com,3
pegatroncorp.com,2
realtek.com,1
displaylink.com,1
coreboot.org,1
ami.com.tw,1
amd.com,1

Project: src/platform/assets
Contributor,December 2016
chromium.org,6
intel.com,1

Project: src/platform/audiotest
Contributor,December 2016
google.com,9
chromium.org,9

Project: src/platform/bmpblk
Contributor,December 2016
chromium.org,12

Project: src/platform/chameleon
Contributor,December 2016
chromium.org,50
google.com,18

Project: src/platform/cr50
Contributor,December 2016
chromium.org,996
google.com,239
intel.com,161
quantatw.com,56
nuvoton.com,45
ite.com.tw,36
mediatek.com,30
samsung.com,18
gmail.com,6
analogixsemi.com,6
rock-chips.com,4
asus.com,4
coreboot.org,2
st.com,1
fairchildsemi.com,1
ettus.com,1
dyna-image.com,1
ami.com.tw,1

Project: src/platform/crostestutils
Contributor,December 2016
google.com,12
chromium.org,7

Project: src/platform/depthcharge
Contributor,December 2016
chromium.org,117
google.com,78
rock-chips.com,32
codeaurora.org,29
intel.com,21
marvell.com,10
mediatek.com,9
paulk.fr,5
quantatw.com,3
georgi-clan.de,3
asus.com,3
coreboot.org,1

Project: src/platform/dev
Contributor,December 2016
google.com,117
chromium.org,31
intel.com,1

Project: src/platform/drm-tests
Contributor,December 2016
google.com,28
chromium.org,11
nvidia.com,2
intel.com,2

Project: src/platform/ec
Contributor,December 2016
chromium.org,996
google.com,239
intel.com,161
quantatw.com,56
nuvoton.com,45
ite.com.tw,36
mediatek.com,30
samsung.com,18
gmail.com,6
analogixsemi.com,6
rock-chips.com,4
asus.com,4
coreboot.org,2
st.com,1
fairchildsemi.com,1
ettus.com,1
dyna-image.com,1
ami.com.tw,1

Project: src/platform/experimental
Contributor,December 2016
google.com,2
chromium.org,1

Project: src/platform/factory
Contributor,December 2016
chromium.org,512
google.com,496
intel.com,4
samsung.com,3
asus.com,2
synaptics.com,1

Project: src/platform/factory_installer
Contributor,December 2016
chromium.org,12
google.com,4
quantatw.com,1

Project: src/platform/firmware
Contributor,December 2016
chromium.org,8

Project: src/platform/frecon
Contributor,December 2016
chromium.org,69
intel.com,3

Project: src/platform/gestures
Contributor,December 2016
google.com,6

Project: src/platform/graphyte
Contributor,December 2016
google.com,70
developer.gserviceaccount.com,15

Project: src/platform/initramfs
Contributor,December 2016
chromium.org,26
google.com,1

Project: src/platform/jabra_vold
Contributor,December 2016
chromium.org,1

Project: src/platform/libevdev
Contributor,December 2016
chromium.org,2

Project: src/platform/minigbm
Contributor,December 2016
chromium.org,60
google.com,8
nvidia.com,3
intel.com,3
displaylink.com,1
amd.com,1

Project: src/platform/mosys
Contributor,December 2016
chromium.org,38
intel.com,8
quantatw.com,6
google.com,5
mediatek.com,4
asus.com,4
ami.com.tw,3
posteo.de,2
samsung.com,1
nvidia.com,1
bitland.com.cn,1

Project: src/platform/mttools
Contributor,December 2016
google.com,2
chromium.org,1

Project: src/platform/release-firmware/fpmcu-bloonchipper
Contributor,December 2016
chromium.org,996
google.com,239
intel.com,161
quantatw.com,56
nuvoton.com,45
ite.com.tw,36
mediatek.com,30
samsung.com,18
gmail.com,6
analogixsemi.com,6
rock-chips.com,4
asus.com,4
coreboot.org,2
st.com,1
fairchildsemi.com,1
ettus.com,1
dyna-image.com,1
ami.com.tw,1

Project: src/platform/release-firmware/fpmcu-dartmonkey
Contributor,December 2016
chromium.org,996
google.com,239
intel.com,161
quantatw.com,56
nuvoton.com,45
ite.com.tw,36
mediatek.com,30
samsung.com,18
gmail.com,6
analogixsemi.com,6
rock-chips.com,4
asus.com,4
coreboot.org,2
st.com,1
fairchildsemi.com,1
ettus.com,1
dyna-image.com,1
ami.com.tw,1

Project: src/platform/release-firmware/fpmcu-nami
Contributor,December 2016
chromium.org,996
google.com,239
intel.com,161
quantatw.com,56
nuvoton.com,45
ite.com.tw,36
mediatek.com,30
samsung.com,18
gmail.com,6
analogixsemi.com,6
rock-chips.com,4
asus.com,4
coreboot.org,2
st.com,1
fairchildsemi.com,1
ettus.com,1
dyna-image.com,1
ami.com.tw,1

Project: src/platform/release-firmware/fpmcu-nocturne
Contributor,December 2016
chromium.org,996
google.com,239
intel.com,161
quantatw.com,56
nuvoton.com,45
ite.com.tw,36
mediatek.com,30
samsung.com,18
gmail.com,6
analogixsemi.com,6
rock-chips.com,4
asus.com,4
coreboot.org,2
st.com,1
fairchildsemi.com,1
ettus.com,1
dyna-image.com,1
ami.com.tw,1

Project: src/platform/touch_firmware_test
Contributor,December 2016
chromium.org,15
localhost.(none),1

Project: src/platform/touch_updater
Contributor,December 2016
chromium.org,23
wacom.co.jp,1
rad-ic.com,1
quantatw.com,1

Project: src/platform/touchpad-tests
Contributor,December 2016
google.com,14

Project: src/platform/vboot_reference
Contributor,December 2016
chromium.org,162
google.com,23
paulk.fr,1
intel.com,1

Project: src/platform/verity
Contributor,December 2016
chromium.org,2

Project: src/platform/vpd
Contributor,December 2016
chromium.org,12
google.com,2
intel.com,1

Project: src/platform/xorg-conf
Contributor,December 2016
google.com,4
chromium.org,4
samsung.com,1

Project: src/platform2
Contributor,December 2016
chromium.org,32
google.com,13
intel.com,1
gmail.com,1

Project: src/repohooks
Contributor,December 2016
chromium.org,7

Project: src/scripts
Contributor,December 2016
chromium.org,43
google.com,23
neverware.com,8
tieto.com,1
intel.com,1

Project: src/third_party/adhd
Contributor,December 2016
chromium.org,231
google.com,74
intel.com,6
rock-chips.com,4
mediatek.com,1

Project: src/third_party/apitrace
Contributor,December 2016
vmware.com,253
das-labor.org,11
gmail.com,10
hrz.tu-chemnitz.de,7
xmw.de,2
feralinteractive.com,2
icloud.com,1
collabora.com,1
alphapixel.com,1

Project: src/third_party/arm-trusted-firmware
Contributor,December 2016
arm.com,547
xilinx.com,44
rock-chips.com,40
mediatek.com,19
linaro.org,11
aggios.com,11
st.com,6
socionext.com,5
chromium.org,2
suse.de,1
nvidia.com,1
google.com,1
gmail.com,1
broadcom.com,1

Project: src/third_party/autotest/files
Contributor,December 2016
chromium.org,1491
google.com,831
intel.com,35
quantatw.com,8
mediatek.com,3
amd.com,3
tieto.com,2
rock-chips.com,2
ami.com.tw,2
wistron.com,1
gmail.com,1
displaylink.com,1
asus.com,1

Project: src/third_party/bluez
Contributor,December 2016
intel.com,236
holtmann.org,62
codecoup.pl,54
gmail.com,18
lacklustre.net,5
chromium.org,5
samsung.com,4
smile.fr,3
redhat.com,3
google.com,3
openwide.fr,2
ubnt.com,1
tieto.com,1
synapse.com,1
pengutronix.de,1
oxplot.com,1
mkoskar.com,1
metanate.com,1
linux.com,1
labapart.com,1
jdsu.com,1
codyps.com,1

