Chromium project contributions from 01/January/2017 to 31/December/2017

Overall
Contributor,January 2017
chromium.org,84563
google.com,10038
opera.com,1057
intel.com,890
samsung.com,702
gmail.com,621
igalia.com,322
yandex-team.ru,272
ca.ibm.com,218
skia.org,152

Chromium
Contributor,January 2017
chromium.org,75476
google.com,5342
opera.com,1030
intel.com,785
samsung.com,694
gmail.com,344
yandex-team.ru,265
igalia.com,233
lge.com,123
vewd.com,49
mikepennisi.com,48
navercorp.com,27
mwiacek.com,25
martijnc.be,23
arm.com,22
yoav.ws,20
cisco.com,20
amazon.com,20
huawei.com,17
imgtec.com,16
tencent.com,15
akamai.com,14
sogou-inc.com,10
googlemail.com,10
martinrogalla.com,9
inf.u-szeged.hu,9
mips.com,8
ca.ibm.com,8
yannic-bonenberger.com,6
webrtc.org,6
soundtrap.com,6
nvidia.com,5
eyeo.com,5
robwu.nl,4
rnc-ag.de,4
neverware.com,4
loongson.cn,4
apphaus.co.uk,4
mozilla.com,3
amd.com,3

Skia
Contributor,January 2017
google.com,4278
chromium.org,1655
skia.org,152
mozilla.com,9
samsung.com,8
arm.com,6
opera.com,4

V8
Contributor,January 2017
chromium.org,7180
google.com,318
ca.ibm.com,210
gmail.com,128
imgtec.com,112
arm.com,106
igalia.com,89
intel.com,66
opera.com,23
mips.com,16
rt-rk.com,15
ibm.com,12
vewd.com,10
yandex-team.ru,6
bnoordhuis.nl,6
groupon.com,3

WebGL
Contributor,January 2017
gmail.com,121
alum.mit.edu,54
chromium.org,46
intel.com,38
nvidia.com,5
khronos.org,4
wallez.net,3
users.noreply.github.com,3
greggman.com,3

WebGPU
Contributor,January 2017
chromium.org,206
google.com,98
gmail.com,27
microsoft.com,4
