Chromium project contributions from 01/April/2019 to 30/April/2019

Overall
Contributor,April 2019
chromium.org,6316
google.com,1404
igalia.com,218
microsoft.com,119
intel.com,59
gmail.com,52
opera.com,34
tambre.ee,19
mwiacek.com,18
lge.com,16

Chromium
Contributor,April 2019
chromium.org,5836
google.com,950
igalia.com,216
microsoft.com,84
intel.com,40
opera.com,34
gmail.com,23
tambre.ee,19
mwiacek.com,18
lge.com,16
samsung.com,12
yandex-team.ru,10
navercorp.com,3
arm.com,3
amazon.com,3
googlemail.com,2
yannic-bonenberger.com,1
soundtrap.com,1
sogou-inc.com,1
nvidia.com,1
logitech.com,1
guettler.io,1
duckduckgo.com,1
bloomberg.net,1
amd.com,1

Skia
Contributor,April 2019
google.com,426
chromium.org,21
mainframe.co.uk,2
adobe.com,2
mozilla.com,1

V8
Contributor,April 2019
chromium.org,437
microsoft.com,34
google.com,27
gmail.com,16
fb.com,5
arm.com,4
ca.ibm.com,3
igalia.com,2
addaleax.net,2
mmarchini.me,1
intel.com,1
ibm.com,1

WebGL
Contributor,April 2019
gmail.com,13
intel.com,5
outlook.com,4
grorg.org,1
greggman.com,1
apple.com,1
alum.mit.edu,1

WebGPU
Contributor,April 2019
chromium.org,22
intel.com,13
microsoft.com,1
google.com,1
